timestamp,room,peopleCount
2025-10-30T13:00:07.000Z,Room 2.12,42
2025-10-30T13:20:07.000Z,Room 2.12,74
2025-10-30T13:40:07.000Z,Room 2.12,66
2025-10-30T14:00:08.000Z,Room 2.12,64
2025-10-30T14:20:09.000Z,Room 2.12,48
2025-10-30T14:40:07.000Z,Room 2.12,60
2025-10-30T15:00:07.000Z,Room 2.12,63
2025-10-30T15:20:07.000Z,Room 2.12,49
2025-10-30T15:40:07.000Z,Room 2.12,52
2025-10-30T16:00:07.000Z,Room 2.12,0
2025-10-30T16:20:07.000Z,Room 2.12,0
2025-10-30T16:40:07.000Z,Room 2.12,0
2025-10-30T17:00:08.000Z,Room 2.12,0
2025-10-30T17:40:07.000Z,Room 2.12,0
2025-10-30T18:00:07.000Z,Room 2.12,1
2025-10-30T18:20:08.000Z,Room 2.12,0
2025-10-30T18:40:07.000Z,Room 2.12,0
2025-10-31T08:00:04.000Z,Room 2.12,0
2025-10-31T08:40:11.000Z,Room 2.12,18
2025-10-31T09:00:07.000Z,Room 2.12,50
2025-10-31T09:20:07.000Z,Room 2.12,105
2025-10-31T09:40:08.000Z,Room 2.12,102
2025-10-31T10:00:07.000Z,Room 2.12,111
2025-10-31T10:20:07.000Z,Room 2.12,110
2025-10-31T10:40:08.000Z,Room 2.12,99
2025-10-31T11:00:07.000Z,Room 2.12,115
2025-10-31T11:20:08.000Z,Room 2.12,114
2025-10-31T11:40:07.000Z,Room 2.12,99
2025-10-31T12:00:07.000Z,Room 2.12,53
2025-10-31T12:20:07.000Z,Room 2.12,39
2025-10-31T12:40:08.000Z,Room 2.12,46
2025-10-31T13:00:07.000Z,Room 2.12,46
2025-10-31T13:20:04.000Z,Room 2.12,0
2025-10-31T14:00:11.000Z,Room 2.12,100
2025-10-31T14:20:06.000Z,Room 2.12,48
2025-10-31T14:40:08.000Z,Room 2.12,99
2025-10-31T15:00:08.000Z,Room 2.12,94
2025-10-31T15:20:07.000Z,Room 2.12,53
2025-10-31T15:40:07.000Z,Room 2.12,75
2025-10-31T16:00:07.000Z,Room 2.12,38
2025-10-31T16:20:08.000Z,Room 2.12,0
2025-10-31T16:40:07.000Z,Room 2.12,0
2025-10-31T17:00:07.000Z,Room 2.12,0
2025-10-31T17:20:07.000Z,Room 2.12,1
2025-10-31T17:40:07.000Z,Room 2.12,0
2025-10-31T18:00:07.000Z,Room 2.12,0
2025-10-31T18:20:07.000Z,Room 2.12,1
2025-10-31T18:40:07.000Z,Room 2.12,0
2025-11-03T08:00:07.000Z,Room 2.12,0
2025-11-03T08:20:07.000Z,Room 2.12,1
2025-11-03T08:40:07.000Z,Room 2.12,1
2025-11-03T09:00:07.000Z,Room 2.12,4
2025-11-03T09:20:07.000Z,Room 2.12,3
2025-11-03T09:40:08.000Z,Room 2.12,3
2025-11-03T10:00:08.000Z,Room 2.12,4
2025-11-03T10:20:07.000Z,Room 2.12,4
2025-11-03T10:40:07.000Z,Room 2.12,7
2025-11-03T11:00:08.000Z,Room 2.12,24
2025-11-03T11:20:07.000Z,Room 2.12,64
2025-11-03T11:40:07.000Z,Room 2.12,54
2025-11-03T12:00:07.000Z,Room 2.12,63
2025-11-03T12:20:07.000Z,Room 2.12,55
2025-11-03T12:40:07.000Z,Room 2.12,54
2025-11-03T13:00:07.000Z,Room 2.12,27
2025-11-03T13:20:07.000Z,Room 2.12,30
2025-11-03T13:40:07.000Z,Room 2.12,27
2025-11-03T14:00:07.000Z,Room 2.12,43
2025-11-03T14:20:07.000Z,Room 2.12,72
2025-11-03T14:40:07.000Z,Room 2.12,72
2025-11-03T15:00:07.000Z,Room 2.12,76
2025-11-03T15:20:07.000Z,Room 2.12,41
2025-11-03T15:40:07.000Z,Room 2.12,55
2025-11-03T16:00:07.000Z,Room 2.12,56
2025-11-03T16:20:07.000Z,Room 2.12,59
2025-11-03T16:40:07.000Z,Room 2.12,60
2025-11-03T17:00:07.000Z,Room 2.12,13
2025-11-03T17:20:07.000Z,Room 2.12,0
2025-11-03T17:40:07.000Z,Room 2.12,1
2025-11-03T18:00:07.000Z,Room 2.12,0
2025-11-03T18:20:07.000Z,Room 2.12,0
2025-11-03T18:40:07.000Z,Room 2.12,1
2025-11-04T08:00:07.000Z,Room 2.12,0
2025-11-04T08:20:08.000Z,Room 2.12,0
2025-11-04T08:40:07.000Z,Room 2.12,0
2025-11-04T09:00:07.000Z,Room 2.12,0
2025-11-04T09:20:07.000Z,Room 2.12,0
2025-11-04T09:40:07.000Z,Room 2.12,0
2025-11-04T10:00:07.000Z,Room 2.12,0
2025-11-04T10:20:08.000Z,Room 2.12,0
2025-11-04T10:40:08.000Z,Room 2.12,0
2025-11-04T11:00:07.000Z,Room 2.12,0
2025-11-04T11:20:07.000Z,Room 2.12,0
2025-11-04T11:40:07.000Z,Room 2.12,0
2025-11-04T12:00:07.000Z,Room 2.12,1
2025-11-04T12:20:07.000Z,Room 2.12,6
2025-11-04T12:40:04.000Z,Room 2.12,0
2025-11-04T13:20:10.000Z,Room 2.12,50
2025-11-04T13:40:07.000Z,Room 2.12,53
2025-11-04T14:00:07.000Z,Room 2.12,55
2025-11-04T14:20:07.000Z,Room 2.12,56
2025-11-04T14:40:07.000Z,Room 2.12,43
2025-11-04T15:00:08.000Z,Room 2.12,54
2025-11-04T15:20:07.000Z,Room 2.12,48
2025-11-04T15:40:08.000Z,Room 2.12,45
2025-11-04T16:00:07.000Z,Room 2.12,0
2025-11-04T16:20:07.000Z,Room 2.12,0
2025-11-04T16:40:08.000Z,Room 2.12,0
2025-11-04T17:00:07.000Z,Room 2.12,0
2025-11-04T17:20:07.000Z,Room 2.12,0
2025-11-04T17:40:08.000Z,Room 2.12,1
2025-11-04T18:00:07.000Z,Room 2.12,0
2025-11-04T18:20:07.000Z,Room 2.12,0
2025-11-04T18:40:08.000Z,Room 2.12,0
2025-11-05T08:00:07.000Z,Room 2.12,0
2025-11-05T08:20:07.000Z,Room 2.12,3
2025-11-05T08:40:07.000Z,Room 2.12,13
2025-11-05T09:00:08.000Z,Room 2.12,44
2025-11-05T09:20:07.000Z,Room 2.12,73
2025-11-05T09:40:07.000Z,Room 2.12,75
2025-11-05T10:00:07.000Z,Room 2.12,79
2025-11-05T10:20:07.000Z,Room 2.12,74
2025-11-05T10:40:07.000Z,Room 2.12,83
2025-11-05T11:00:07.000Z,Room 2.12,80
2025-11-05T11:20:07.000Z,Room 2.12,53
2025-11-05T11:40:04.000Z,Room 2.12,0
2025-11-05T12:20:10.000Z,Room 2.12,24
2025-11-05T12:40:07.000Z,Room 2.12,22
2025-11-05T13:00:08.000Z,Room 2.12,36
2025-11-05T13:20:07.000Z,Room 2.12,39
2025-11-05T13:40:07.000Z,Room 2.12,34
2025-11-05T14:00:07.000Z,Room 2.12,40
2025-11-05T14:20:07.000Z,Room 2.12,45
2025-11-05T14:40:07.000Z,Room 2.12,50
2025-11-05T15:00:07.000Z,Room 2.12,54
2025-11-05T15:20:07.000Z,Room 2.12,99
2025-11-05T15:40:07.000Z,Room 2.12,104
2025-11-05T16:00:07.000Z,Room 2.12,95
2025-11-05T16:20:08.000Z,Room 2.12,90
2025-11-05T16:40:07.000Z,Room 2.12,95
2025-11-05T17:00:07.000Z,Room 2.12,0
2025-11-05T17:20:07.000Z,Room 2.12,0
2025-11-05T17:40:07.000Z,Room 2.12,0
2025-11-05T18:00:07.000Z,Room 2.12,1
2025-11-05T18:20:07.000Z,Room 2.12,0
2025-11-05T18:40:07.000Z,Room 2.12,1
2025-11-06T08:00:07.000Z,Room 2.12,0
2025-11-06T08:20:07.000Z,Room 2.12,5
2025-11-06T08:40:08.000Z,Room 2.12,20
2025-11-06T09:00:07.000Z,Room 2.12,51
2025-11-06T09:20:07.000Z,Room 2.12,118
2025-11-06T09:40:07.000Z,Room 2.12,122
2025-11-06T10:00:07.000Z,Room 2.12,130
2025-11-06T10:20:07.000Z,Room 2.12,62
2025-11-06T10:40:07.000Z,Room 2.12,122
2025-11-06T11:00:04.000Z,Room 2.12,0
2025-11-06T11:40:10.000Z,Room 2.12,124
2025-11-06T12:00:07.000Z,Room 2.12,122
2025-11-06T12:20:07.000Z,Room 2.12,49
2025-11-06T12:40:07.000Z,Room 2.12,41
2025-11-06T13:00:07.000Z,Room 2.12,42
2025-11-06T13:20:07.000Z,Room 2.12,65
2025-11-06T13:40:07.000Z,Room 2.12,76
2025-11-06T14:00:07.000Z,Room 2.12,74
2025-11-06T14:20:08.000Z,Room 2.12,57
2025-11-06T14:40:08.000Z,Room 2.12,67
2025-11-06T15:00:07.000Z,Room 2.12,65
2025-11-06T15:20:07.000Z,Room 2.12,39
2025-11-06T15:40:07.000Z,Room 2.12,45
2025-11-06T16:00:08.000Z,Room 2.12,4
2025-11-06T16:20:07.000Z,Room 2.12,0
2025-11-06T16:40:07.000Z,Room 2.12,0
2025-11-06T17:00:07.000Z,Room 2.12,0
2025-11-06T17:20:08.000Z,Room 2.12,0
2025-11-06T17:40:07.000Z,Room 2.12,0
2025-11-06T18:00:08.000Z,Room 2.12,0
2025-11-06T18:20:07.000Z,Room 2.12,0
2025-11-06T18:40:08.000Z,Room 2.12,0
2025-11-07T08:00:07.000Z,Room 2.12,0
2025-11-07T08:20:07.000Z,Room 2.12,1
2025-11-07T08:40:08.000Z,Room 2.12,25
2025-11-07T09:00:07.000Z,Room 2.12,53
2025-11-07T09:20:07.000Z,Room 2.12,131
2025-11-07T09:40:07.000Z,Room 2.12,128
2025-11-07T10:00:07.000Z,Room 2.12,125
2025-11-07T10:20:07.000Z,Room 2.12,123
2025-11-07T10:40:07.000Z,Room 2.12,129
2025-11-07T11:00:07.000Z,Room 2.12,126
2025-11-07T11:20:07.000Z,Room 2.12,64
2025-11-07T11:40:07.000Z,Room 2.12,125
2025-11-07T12:00:07.000Z,Room 2.12,53
2025-11-07T12:20:07.000Z,Room 2.12,54
2025-11-07T12:40:09.000Z,Room 2.12,55
2025-11-07T13:00:07.000Z,Room 2.12,53
2025-11-07T13:20:09.000Z,Room 2.12,102
2025-11-07T13:40:07.000Z,Room 2.12,96
2025-11-07T14:00:07.000Z,Room 2.12,108
2025-11-07T14:20:07.000Z,Room 2.12,99
2025-11-07T14:40:07.000Z,Room 2.12,99
2025-11-07T15:00:07.000Z,Room 2.12,85
2025-11-07T15:20:07.000Z,Room 2.12,80
2025-11-07T15:40:07.000Z,Room 2.12,81
2025-11-07T16:00:07.000Z,Room 2.12,4
2025-11-07T16:20:07.000Z,Room 2.12,0
2025-11-07T16:40:07.000Z,Room 2.12,0
2025-11-07T17:20:08.000Z,Room 2.12,1
2025-11-07T17:40:07.000Z,Room 2.12,0
2025-11-07T18:00:08.000Z,Room 2.12,0
2025-11-07T18:20:07.000Z,Room 2.12,0
2025-11-07T18:40:08.000Z,Room 2.12,0
2025-11-10T08:00:07.000Z,Room 2.12,0
2025-11-10T08:20:07.000Z,Room 2.12,0
2025-11-10T08:40:07.000Z,Room 2.12,0
2025-11-10T09:00:08.000Z,Room 2.12,1
2025-11-10T09:20:07.000Z,Room 2.12,1
2025-11-10T09:40:08.000Z,Room 2.12,0
2025-11-10T10:00:07.000Z,Room 2.12,0
2025-11-10T10:20:07.000Z,Room 2.12,1
2025-11-10T10:40:07.000Z,Room 2.12,4
2025-11-10T11:00:07.000Z,Room 2.12,30
2025-11-10T11:20:08.000Z,Room 2.12,55
2025-11-10T11:40:07.000Z,Room 2.12,56
2025-11-10T12:00:07.000Z,Room 2.12,53
2025-11-10T12:20:08.000Z,Room 2.12,46
2025-11-10T12:40:08.000Z,Room 2.12,58
2025-11-10T13:00:08.000Z,Room 2.12,51
2025-11-10T13:20:07.000Z,Room 2.12,35
2025-11-10T13:40:07.000Z,Room 2.12,27
2025-11-10T14:00:07.000Z,Room 2.12,37
2025-11-10T14:20:08.000Z,Room 2.12,57
2025-11-10T14:40:07.000Z,Room 2.12,61
2025-11-10T15:00:07.000Z,Room 2.12,61
2025-11-10T15:20:07.000Z,Room 2.12,45
2025-11-10T15:40:07.000Z,Room 2.12,63
2025-11-10T16:00:07.000Z,Room 2.12,54
2025-11-10T16:20:08.000Z,Room 2.12,49
2025-11-10T16:40:08.000Z,Room 2.12,51
2025-11-10T17:00:08.000Z,Room 2.12,0
2025-11-10T17:20:07.000Z,Room 2.12,0
2025-11-10T17:40:07.000Z,Room 2.12,0
2025-11-10T18:00:07.000Z,Room 2.12,0
2025-11-10T18:20:07.000Z,Room 2.12,0
2025-11-10T18:40:07.000Z,Room 2.12,0
2025-11-11T08:00:07.000Z,Room 2.12,0
2025-11-11T08:20:07.000Z,Room 2.12,2
2025-11-11T08:40:07.000Z,Room 2.12,8
2025-11-11T09:00:07.000Z,Room 2.12,32
2025-11-11T09:20:07.000Z,Room 2.12,95
2025-11-11T09:40:08.000Z,Room 2.12,104
2025-11-11T10:00:08.000Z,Room 2.12,108
2025-11-11T10:20:07.000Z,Room 2.12,100
2025-11-11T10:40:08.000Z,Room 2.12,65
2025-11-11T11:00:08.000Z,Room 2.12,108
2025-11-11T11:20:07.000Z,Room 2.12,98
2025-11-11T11:40:07.000Z,Room 2.12,105
2025-11-11T12:00:07.000Z,Room 2.12,36
2025-11-11T12:20:07.000Z,Room 2.12,41
2025-11-11T12:40:07.000Z,Room 2.12,38
2025-11-11T13:00:07.000Z,Room 2.12,46
2025-11-11T13:20:07.000Z,Room 2.12,81
2025-11-11T13:40:07.000Z,Room 2.12,77
2025-11-11T14:00:07.000Z,Room 2.12,72
2025-11-11T14:20:07.000Z,Room 2.12,67
2025-11-11T14:40:08.000Z,Room 2.12,78
2025-11-11T15:00:08.000Z,Room 2.12,19
2025-11-11T15:20:08.000Z,Room 2.12,11
2025-11-11T15:40:07.000Z,Room 2.12,0
2025-11-11T16:00:08.000Z,Room 2.12,0
2025-11-11T16:20:07.000Z,Room 2.12,0
2025-11-11T16:40:07.000Z,Room 2.12,0
2025-11-11T17:00:07.000Z,Room 2.12,0
2025-11-11T17:20:07.000Z,Room 2.12,0
2025-11-11T17:40:07.000Z,Room 2.12,0
2025-11-11T18:00:07.000Z,Room 2.12,1
2025-11-11T18:20:07.000Z,Room 2.12,1
2025-11-11T18:40:07.000Z,Room 2.12,0
2025-11-12T08:00:07.000Z,Room 2.12,0
2025-11-12T08:20:07.000Z,Room 2.12,1
2025-11-12T08:40:08.000Z,Room 2.12,11
2025-11-12T09:00:07.000Z,Room 2.12,40
2025-11-12T09:20:08.000Z,Room 2.12,73
2025-11-12T09:40:07.000Z,Room 2.12,74
2025-11-12T10:00:07.000Z,Room 2.12,69
2025-11-12T10:20:07.000Z,Room 2.12,62
2025-11-12T10:40:08.000Z,Room 2.12,69
2025-11-12T11:00:07.000Z,Room 2.12,69
2025-11-12T11:40:07.000Z,Room 2.12,66
2025-11-12T12:00:08.000Z,Room 2.12,17
2025-11-12T12:20:07.000Z,Room 2.12,30
2025-11-12T12:40:07.000Z,Room 2.12,34
2025-11-12T13:00:07.000Z,Room 2.12,50
2025-11-12T13:20:07.000Z,Room 2.12,63
2025-11-12T13:40:07.000Z,Room 2.12,62
2025-11-12T14:00:08.000Z,Room 2.12,59
2025-11-12T14:20:07.000Z,Room 2.12,61
2025-11-12T14:40:07.000Z,Room 2.12,63
2025-11-12T15:00:07.000Z,Room 2.12,60
2025-11-12T15:20:07.000Z,Room 2.12,108
2025-11-12T15:40:07.000Z,Room 2.12,99
2025-11-12T16:00:07.000Z,Room 2.12,102
2025-11-12T16:20:07.000Z,Room 2.12,91
2025-11-12T16:40:07.000Z,Room 2.12,82
2025-11-12T17:00:07.000Z,Room 2.12,14
2025-11-12T17:20:07.000Z,Room 2.12,0
2025-11-12T17:40:07.000Z,Room 2.12,0
2025-11-12T18:00:07.000Z,Room 2.12,0
2025-11-12T18:20:07.000Z,Room 2.12,0
2025-11-12T18:40:07.000Z,Room 2.12,0
2025-11-13T08:00:07.000Z,Room 2.12,0
2025-11-13T08:20:07.000Z,Room 2.12,1
2025-11-13T08:40:07.000Z,Room 2.12,18
2025-11-13T09:00:07.000Z,Room 2.12,42
2025-11-13T09:20:07.000Z,Room 2.12,103
2025-11-13T09:40:07.000Z,Room 2.12,105
2025-11-13T10:00:07.000Z,Room 2.12,109
2025-11-13T10:20:07.000Z,Room 2.12,43
2025-11-13T10:40:07.000Z,Room 2.12,109
2025-11-13T11:00:07.000Z,Room 2.12,105
2025-11-13T11:20:08.000Z,Room 2.12,63
2025-11-13T11:40:07.000Z,Room 2.12,99
2025-11-13T12:00:08.000Z,Room 2.12,77
2025-11-13T12:20:08.000Z,Room 2.12,41
2025-11-13T12:40:07.000Z,Room 2.12,44
2025-11-13T13:00:07.000Z,Room 2.12,34
2025-11-13T13:20:07.000Z,Room 2.12,66
2025-11-13T13:40:07.000Z,Room 2.12,72
2025-11-13T14:00:07.000Z,Room 2.12,65
2025-11-13T14:20:07.000Z,Room 2.12,60
2025-11-13T14:40:05.000Z,Room 2.12,0
2025-11-13T15:20:10.000Z,Room 2.12,46
2025-11-13T15:40:07.000Z,Room 2.12,14
2025-11-13T16:00:07.000Z,Room 2.12,0
2025-11-13T16:20:08.000Z,Room 2.12,0
2025-11-13T16:40:07.000Z,Room 2.12,0
2025-11-13T17:00:07.000Z,Room 2.12,0
2025-11-13T17:20:07.000Z,Room 2.12,1
2025-11-13T17:40:07.000Z,Room 2.12,0
2025-11-13T18:00:07.000Z,Room 2.12,0
2025-11-13T18:20:08.000Z,Room 2.12,0
2025-11-13T18:40:07.000Z,Room 2.12,0
2025-11-14T08:00:07.000Z,Room 2.12,0
2025-11-14T08:20:09.000Z,Room 2.12,9
2025-11-14T08:40:07.000Z,Room 2.12,20
2025-11-14T09:00:07.000Z,Room 2.12,55
2025-11-14T09:20:07.000Z,Room 2.12,130
2025-11-14T09:40:07.000Z,Room 2.12,130
2025-11-14T10:00:07.000Z,Room 2.12,122
2025-11-14T10:20:07.000Z,Room 2.12,126
2025-11-14T10:40:07.000Z,Room 2.12,126
2025-11-14T11:00:07.000Z,Room 2.12,88
2025-11-14T11:20:07.000Z,Room 2.12,106
2025-11-14T11:40:08.000Z,Room 2.12,110
2025-11-14T12:00:07.000Z,Room 2.12,108
2025-11-14T12:20:04.000Z,Room 2.12,0
2025-11-14T13:00:10.000Z,Room 2.12,44
2025-11-14T13:20:06.000Z,Room 2.12,91
2025-11-14T14:00:10.000Z,Room 2.12,89
2025-11-14T14:20:07.000Z,Room 2.12,51
2025-11-14T14:40:07.000Z,Room 2.12,85
2025-11-14T15:00:07.000Z,Room 2.12,83
2025-11-14T15:20:07.000Z,Room 2.12,49
2025-11-14T15:40:07.000Z,Room 2.12,78
2025-11-14T16:00:07.000Z,Room 2.12,78
2025-11-14T16:20:07.000Z,Room 2.12,0
2025-11-14T16:40:07.000Z,Room 2.12,0
2025-11-14T17:00:07.000Z,Room 2.12,0
2025-11-14T17:20:07.000Z,Room 2.12,0
2025-11-14T17:40:07.000Z,Room 2.12,0
2025-11-14T18:00:07.000Z,Room 2.12,0
2025-11-14T18:20:07.000Z,Room 2.12,1
2025-11-14T18:40:08.000Z,Room 2.12,0
2025-11-17T08:00:08.000Z,Room 2.12,0
2025-11-17T08:20:08.000Z,Room 2.12,0
2025-11-17T08:40:08.000Z,Room 2.12,0
2025-11-17T09:00:07.000Z,Room 2.12,0
2025-11-17T09:20:07.000Z,Room 2.12,0
2025-11-17T10:20:07.000Z,Room 2.12,2
2025-11-17T10:40:07.000Z,Room 2.12,6
2025-11-17T11:00:08.000Z,Room 2.12,27
2025-11-17T11:20:07.000Z,Room 2.12,48
2025-11-17T11:40:07.000Z,Room 2.12,52
2025-11-17T12:00:07.000Z,Room 2.12,47
2025-11-17T12:40:08.000Z,Room 2.12,54
2025-11-17T13:00:07.000Z,Room 2.12,37
2025-11-17T13:20:07.000Z,Room 2.12,34
2025-11-17T13:40:07.000Z,Room 2.12,26
2025-11-17T14:00:07.000Z,Room 2.12,35
2025-11-17T14:20:07.000Z,Room 2.12,59
2025-11-17T14:40:07.000Z,Room 2.12,56
2025-11-17T15:00:07.000Z,Room 2.12,49
2025-11-17T15:20:07.000Z,Room 2.12,34
2025-11-17T15:40:07.000Z,Room 2.12,50
2025-11-17T16:00:07.000Z,Room 2.12,56
2025-11-17T16:20:07.000Z,Room 2.12,44
2025-11-17T16:40:07.000Z,Room 2.12,41
2025-11-17T17:00:07.000Z,Room 2.12,0
2025-11-17T17:20:07.000Z,Room 2.12,1
2025-11-17T17:40:07.000Z,Room 2.12,0
2025-11-17T18:00:07.000Z,Room 2.12,0
2025-11-17T18:20:07.000Z,Room 2.12,0
2025-11-17T18:40:07.000Z,Room 2.12,0
2025-11-18T08:00:07.000Z,Room 2.12,0
2025-11-18T08:40:10.000Z,Room 2.12,14
2025-11-18T09:00:07.000Z,Room 2.12,33
2025-11-18T09:20:07.000Z,Room 2.12,86
2025-11-18T09:40:08.000Z,Room 2.12,87
2025-11-18T10:00:07.000Z,Room 2.12,80
2025-11-18T10:20:07.000Z,Room 2.12,86
2025-11-18T10:40:05.000Z,Room 2.12,0
2025-11-18T11:20:10.000Z,Room 2.12,87
2025-11-18T11:40:07.000Z,Room 2.12,97
2025-11-18T12:00:08.000Z,Room 2.12,41
2025-11-18T12:20:07.000Z,Room 2.12,42
2025-11-18T12:40:07.000Z,Room 2.12,44
2025-11-18T13:00:07.000Z,Room 2.12,61
2025-11-18T13:20:07.000Z,Room 2.12,78
2025-11-18T13:40:07.000Z,Room 2.12,74
2025-11-18T14:00:07.000Z,Room 2.12,68
2025-11-18T14:20:07.000Z,Room 2.12,57
2025-11-18T14:40:07.000Z,Room 2.12,58
2025-11-18T15:00:05.000Z,Room 2.12,0
2025-11-18T15:40:10.000Z,Room 2.12,0
2025-11-18T16:00:07.000Z,Room 2.12,0
2025-11-18T16:20:07.000Z,Room 2.12,0
2025-11-18T16:40:07.000Z,Room 2.12,0
2025-11-18T17:00:07.000Z,Room 2.12,0
2025-11-18T17:20:08.000Z,Room 2.12,0
2025-11-18T17:40:07.000Z,Room 2.12,0
2025-11-18T18:00:07.000Z,Room 2.12,0
2025-11-18T18:20:07.000Z,Room 2.12,0
2025-11-18T18:40:08.000Z,Room 2.12,0
2025-11-19T08:00:07.000Z,Room 2.12,0
2025-11-19T08:20:07.000Z,Room 2.12,1
2025-11-19T09:00:07.000Z,Room 2.12,43
2025-11-19T09:20:07.000Z,Room 2.12,100
2025-11-19T10:00:07.000Z,Room 2.12,91
2025-11-19T10:20:07.000Z,Room 2.12,99
2025-11-19T10:40:08.000Z,Room 2.12,104
2025-11-19T11:00:07.000Z,Room 2.12,83
2025-11-19T11:20:07.000Z,Room 2.12,100
2025-11-19T11:40:08.000Z,Room 2.12,94
2025-11-19T12:00:07.000Z,Room 2.12,26
2025-11-19T12:20:07.000Z,Room 2.12,43
2025-11-19T12:40:07.000Z,Room 2.12,43
2025-11-19T13:00:08.000Z,Room 2.12,38
2025-11-19T13:20:07.000Z,Room 2.12,57
2025-11-19T13:40:07.000Z,Room 2.12,54
2025-11-19T14:00:07.000Z,Room 2.12,58
2025-11-19T14:20:07.000Z,Room 2.12,61
2025-11-19T14:40:07.000Z,Room 2.12,55
2025-11-19T15:00:07.000Z,Room 2.12,35
2025-11-19T15:20:07.000Z,Room 2.12,69
2025-11-19T15:40:07.000Z,Room 2.12,70
2025-11-19T16:00:07.000Z,Room 2.12,71
2025-11-19T16:20:07.000Z,Room 2.12,71
2025-11-19T16:40:07.000Z,Room 2.12,48
2025-11-19T17:00:07.000Z,Room 2.12,6
2025-11-19T17:20:08.000Z,Room 2.12,0
2025-11-19T17:40:07.000Z,Room 2.12,0
2025-11-19T18:00:07.000Z,Room 2.12,0
2025-11-19T18:20:07.000Z,Room 2.12,0
2025-11-19T18:40:08.000Z,Room 2.12,0
2025-11-20T08:00:07.000Z,Room 2.12,0
2025-11-20T08:20:08.000Z,Room 2.12,2
2025-11-20T08:40:07.000Z,Room 2.12,12
2025-11-20T09:00:07.000Z,Room 2.12,41
2025-11-20T09:40:08.000Z,Room 2.12,95
2025-11-20T10:00:07.000Z,Room 2.12,95
2025-11-20T10:20:08.000Z,Room 2.12,43
2025-11-20T10:40:07.000Z,Room 2.12,102
2025-11-20T11:00:07.000Z,Room 2.12,96
2025-11-20T11:20:07.000Z,Room 2.12,63
2025-11-20T11:40:07.000Z,Room 2.12,87
2025-11-20T12:00:07.000Z,Room 2.12,88
2025-11-20T12:20:07.000Z,Room 2.12,41
2025-11-20T12:40:07.000Z,Room 2.12,48
2025-11-20T13:00:07.000Z,Room 2.12,42
2025-11-20T13:20:07.000Z,Room 2.12,82
2025-11-20T13:40:07.000Z,Room 2.12,80
2025-11-20T14:00:08.000Z,Room 2.12,74
2025-11-20T14:20:07.000Z,Room 2.12,44
2025-11-20T14:40:07.000Z,Room 2.12,70
2025-11-20T15:00:07.000Z,Room 2.12,68
2025-11-20T15:20:08.000Z,Room 2.12,37
2025-11-20T15:40:07.000Z,Room 2.12,60
2025-11-20T16:00:07.000Z,Room 2.12,6
2025-11-20T16:20:07.000Z,Room 2.12,0
2025-11-20T16:40:07.000Z,Room 2.12,0
2025-11-20T17:00:09.000Z,Room 2.12,0
2025-11-20T17:20:06.000Z,Room 2.12,0
2025-11-20T17:40:08.000Z,Room 2.12,0
2025-11-20T18:00:08.000Z,Room 2.12,0
2025-11-20T18:20:07.000Z,Room 2.12,1
2025-11-20T18:40:07.000Z,Room 2.12,0
2025-11-21T08:00:08.000Z,Room 2.12,0
2025-11-21T08:20:07.000Z,Room 2.12,3
2025-11-21T08:40:07.000Z,Room 2.12,22
2025-11-21T09:00:07.000Z,Room 2.12,59
2025-11-21T09:20:07.000Z,Room 2.12,112
2025-11-21T09:40:07.000Z,Room 2.12,108
2025-11-21T10:00:07.000Z,Room 2.12,107
2025-11-21T10:20:07.000Z,Room 2.12,73
2025-11-21T10:40:07.000Z,Room 2.12,100
2025-11-21T11:00:07.000Z,Room 2.12,104
2025-11-21T11:20:07.000Z,Room 2.12,76
2025-11-21T11:40:07.000Z,Room 2.12,76
2025-11-21T12:00:07.000Z,Room 2.12,89
2025-11-21T12:20:07.000Z,Room 2.12,42
2025-11-21T12:40:07.000Z,Room 2.12,39
2025-11-21T13:00:07.000Z,Room 2.12,49
2025-11-21T13:20:04.000Z,Room 2.12,0
2025-11-21T14:00:10.000Z,Room 2.12,91
2025-11-21T14:20:08.000Z,Room 2.12,81
2025-11-21T14:40:07.000Z,Room 2.12,80
2025-11-21T15:00:07.000Z,Room 2.12,83
2025-11-21T15:20:07.000Z,Room 2.12,58
2025-11-21T15:40:07.000Z,Room 2.12,70
2025-11-21T16:00:07.000Z,Room 2.12,69
2025-11-21T16:20:08.000Z,Room 2.12,0
2025-11-21T16:40:07.000Z,Room 2.12,0
2025-11-21T17:00:07.000Z,Room 2.12,1
2025-11-21T17:20:07.000Z,Room 2.12,0
2025-11-21T17:40:07.000Z,Room 2.12,0
2025-11-21T18:00:07.000Z,Room 2.12,0
2025-11-21T18:20:07.000Z,Room 2.12,1
2025-11-21T18:40:07.000Z,Room 2.12,0
2025-11-24T08:00:07.000Z,Room 2.12,0
2025-11-24T08:20:07.000Z,Room 2.12,0
2025-11-24T08:40:07.000Z,Room 2.12,1
2025-11-24T09:00:07.000Z,Room 2.12,8
2025-11-24T09:20:08.000Z,Room 2.12,11
2025-11-24T09:40:07.000Z,Room 2.12,13
2025-11-24T10:00:07.000Z,Room 2.12,14
2025-11-24T10:20:08.000Z,Room 2.12,13
2025-11-24T10:40:07.000Z,Room 2.12,13
2025-11-24T11:00:07.000Z,Room 2.12,20
2025-11-24T11:40:08.000Z,Room 2.12,44
2025-11-24T12:00:08.000Z,Room 2.12,44
